caseid,label,name,order,timestamp
19,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity A,1,
19,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity C,2,
19,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity F,3,
19,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity I,4,
19,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity N,5,
19,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity J,6,
19,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity B,7,
20,normal,Activity A,1,
20,normal,Activity Z,2,
20,normal,Activity AA,3,
20,normal,Activity AF,4,
20,normal,Activity AB,5,
20,normal,Activity B,6,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity Q', 'timestamp': None}], 'start': 2}}",Activity A,1,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity Q', 'timestamp': None}], 'start': 2}}",Activity O,2,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity Q', 'timestamp': None}], 'start': 2}}",Activity R,3,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity Q', 'timestamp': None}], 'start': 2}}",Activity P,4,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity Q', 'timestamp': None}], 'start': 2}}",Activity B,5,
22,normal,Activity A,1,
22,normal,Activity Z,2,
22,normal,Activity AA,3,
22,normal,Activity AC,4,
22,normal,Activity AB,5,
22,normal,Activity B,6,
23,normal,Activity A,1,
23,normal,Activity Z,2,
23,normal,Activity AA,3,
23,normal,Activity AC,4,
23,normal,Activity AB,5,
23,normal,Activity B,6,
24,normal,Activity A,1,
24,normal,Activity Z,2,
24,normal,Activity AA,3,
24,normal,Activity AC,4,
24,normal,Activity AB,5,
24,normal,Activity B,6,
25,"{'anomaly': 'Insert', 'attr': {'indices': [1]}}",Activity A,1,
25,"{'anomaly': 'Insert', 'attr': {'indices': [1]}}",Random activity 10,2,
25,"{'anomaly': 'Insert', 'attr': {'indices': [1]}}",Activity Y,3,
25,"{'anomaly': 'Insert', 'attr': {'indices': [1]}}",Activity B,4,
26,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity Z,1,
26,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity AA,2,
26,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity AE,3,
26,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity AB,4,
26,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity B,5,
27,normal,Activity A,1,
27,normal,Activity O,2,
27,normal,Activity S,3,
27,normal,Activity T,4,
27,normal,Activity P,5,
27,normal,Activity B,6,
28,normal,Activity A,1,
28,normal,Activity Y,2,
28,normal,Activity B,3,
29,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity Y,1,
29,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity A,2,
29,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity B,3,
30,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity Z', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AA', 'timestamp': None}], 'size': 3, 'start': 6}}",Activity A,1,
30,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity Z', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AA', 'timestamp': None}], 'size': 3, 'start': 6}}",Activity Z,2,
30,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity Z', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AA', 'timestamp': None}], 'size': 3, 'start': 6}}",Activity AA,3,
30,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity Z', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AA', 'timestamp': None}], 'size': 3, 'start': 6}}",Activity AC,4,
30,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity Z', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AA', 'timestamp': None}], 'size': 3, 'start': 6}}",Activity AB,5,
30,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity Z', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AA', 'timestamp': None}], 'size': 3, 'start': 6}}",Activity B,6,
30,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity Z', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AA', 'timestamp': None}], 'size': 3, 'start': 6}}",Activity A,7,
30,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity Z', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AA', 'timestamp': None}], 'size': 3, 'start': 6}}",Activity Z,8,
30,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity Z', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AA', 'timestamp': None}], 'size': 3, 'start': 6}}",Activity AA,9,
31,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Random activity 15,1,
31,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Activity A,2,
31,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Activity Z,3,
31,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Activity AA,4,
31,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Activity AC,5,
31,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Activity AB,6,
31,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Activity B,7,
32,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Random activity 28,1,
32,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Activity A,2,
32,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Random activity 8,3,
32,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Activity Z,4,
32,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Activity AA,5,
32,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Activity AC,6,
32,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Activity AB,7,
32,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Activity B,8,
33,normal,Activity A,1,
33,normal,Activity Z,2,
33,normal,Activity AA,3,
33,normal,Activity AC,4,
33,normal,Activity AB,5,
33,normal,Activity B,6,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity Y,1,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity B,2,
35,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 1}}",Activity Y,1,
35,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 1}}",Activity A,2,
35,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 1}}",Activity B,3,
36,normal,Activity A,1,
36,normal,Activity Y,2,
36,normal,Activity B,3,
37,normal,Activity A,1,
37,normal,Activity Y,2,
37,normal,Activity B,3,
38,normal,Activity A,1,
38,normal,Activity Y,2,
38,normal,Activity B,3,
39,normal,Activity A,1,
39,normal,Activity Z,2,
39,normal,Activity AA,3,
39,normal,Activity AC,4,
39,normal,Activity AB,5,
39,normal,Activity B,6,
40,normal,Activity A,1,
40,normal,Activity Z,2,
40,normal,Activity AA,3,
40,normal,Activity AC,4,
40,normal,Activity AB,5,
40,normal,Activity B,6,
41,normal,Activity A,1,
41,normal,Activity Z,2,
41,normal,Activity AA,3,
41,normal,Activity AC,4,
41,normal,Activity AB,5,
41,normal,Activity B,6,
42,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 5, 'size': 1}}",Activity A,1,
42,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 5, 'size': 1}}",Activity H,2,
42,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 5, 'size': 1}}",Activity D,3,
42,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 5, 'size': 1}}",Activity I,4,
42,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 5, 'size': 1}}",Activity L,5,
42,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 5, 'size': 1}}",Activity C,6,
42,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 5, 'size': 1}}",Activity J,7,
42,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 5, 'size': 1}}",Activity B,8,
43,normal,Activity A,1,
43,normal,Activity Y,2,
43,normal,Activity B,3,
44,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity AB,1,
44,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity A,2,
44,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity Z,3,
44,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity AA,4,
44,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity AD,5,
44,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity B,6,
45,normal,Activity A,1,
45,normal,Activity Y,2,
45,normal,Activity B,3,
46,normal,Activity A,1,
46,normal,Activity Z,2,
46,normal,Activity AA,3,
46,normal,Activity AC,4,
46,normal,Activity AB,5,
46,normal,Activity B,6,
47,normal,Activity A,1,
47,normal,Activity Y,2,
47,normal,Activity B,3,
48,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity P,1,
48,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity A,2,
48,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity O,3,
48,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity S,4,
48,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity T,5,
48,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity B,6,
49,normal,Activity A,1,
49,normal,Activity Z,2,
49,normal,Activity AA,3,
49,normal,Activity AE,4,
49,normal,Activity AB,5,
49,normal,Activity B,6,
50,normal,Activity A,1,
50,normal,Activity Y,2,
50,normal,Activity B,3,
51,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 2}}",Activity A,1,
51,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 2}}",Activity AC,2,
51,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 2}}",Activity AB,3,
51,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 2}}",Activity Z,4,
51,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 2}}",Activity AA,5,
51,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 2}}",Activity B,6,
52,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity S', 'timestamp': None}, {'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 2}}",Activity A,1,
52,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity S', 'timestamp': None}, {'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 2}}",Activity O,2,
52,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity S', 'timestamp': None}, {'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 2}}",Activity P,3,
52,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity S', 'timestamp': None}, {'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 2}}",Activity B,4,
53,normal,Activity A,1,
53,normal,Activity Z,2,
53,normal,Activity AA,3,
53,normal,Activity AC,4,
53,normal,Activity AB,5,
53,normal,Activity B,6,
54,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity Y,1,
54,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity B,2,
55,normal,Activity A,1,
55,normal,Activity C,2,
55,normal,Activity E,3,
55,normal,Activity D,4,
55,normal,Activity I,5,
55,normal,Activity K,6,
55,normal,Activity J,7,
55,normal,Activity B,8,
56,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity O', 'timestamp': None}], 'start': 1}}",Activity A,1,
56,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity O', 'timestamp': None}], 'start': 1}}",Activity S,2,
56,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity O', 'timestamp': None}], 'start': 1}}",Activity T,3,
56,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity O', 'timestamp': None}], 'start': 1}}",Activity P,4,
56,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity O', 'timestamp': None}], 'start': 1}}",Activity B,5,
57,normal,Activity A,1,
57,normal,Activity Z,2,
57,normal,Activity AA,3,
57,normal,Activity AC,4,
57,normal,Activity AB,5,
57,normal,Activity B,6,
58,normal,Activity A,1,
58,normal,Activity Z,2,
58,normal,Activity AA,3,
58,normal,Activity AE,4,
58,normal,Activity AB,5,
58,normal,Activity B,6,
59,normal,Activity A,1,
59,normal,Activity C,2,
59,normal,Activity F,3,
59,normal,Activity D,4,
59,normal,Activity I,5,
59,normal,Activity K,6,
59,normal,Activity J,7,
59,normal,Activity B,8,
60,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Random activity 29,1,
60,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Activity A,2,
60,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Activity Z,3,
60,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Random activity 1,4,
60,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Activity AA,5,
60,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Activity AF,6,
60,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Activity AB,7,
60,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Activity B,8,
61,normal,Activity A,1,
61,normal,Activity Z,2,
61,normal,Activity AA,3,
61,normal,Activity AC,4,
61,normal,Activity AB,5,
61,normal,Activity B,6,
62,normal,Activity A,1,
62,normal,Activity Y,2,
62,normal,Activity B,3,
63,normal,Activity A,1,
63,normal,Activity C,2,
63,normal,Activity F,3,
63,normal,Activity D,4,
63,normal,Activity I,5,
63,normal,Activity L,6,
63,normal,Activity J,7,
63,normal,Activity B,8,
64,normal,Activity A,1,
64,normal,Activity Y,2,
64,normal,Activity B,3,
65,normal,Activity A,1,
65,normal,Activity O,2,
65,normal,Activity S,3,
65,normal,Activity T,4,
65,normal,Activity P,5,
65,normal,Activity B,6,
66,normal,Activity A,1,
66,normal,Activity Z,2,
66,normal,Activity AA,3,
66,normal,Activity AF,4,
66,normal,Activity AB,5,
66,normal,Activity B,6,
67,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 1}}",Activity Y,1,
67,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 1}}",Activity A,2,
67,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 1}}",Activity B,3,
68,normal,Activity A,1,
68,normal,Activity O,2,
68,normal,Activity S,3,
68,normal,Activity T,4,
68,normal,Activity P,5,
68,normal,Activity B,6,
69,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity AB,1,
69,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity A,2,
69,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity Z,3,
69,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity AA,4,
69,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity AE,5,
69,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Activity B,6,
70,normal,Activity A,1,
70,normal,Activity Z,2,
70,normal,Activity AA,3,
70,normal,Activity AD,4,
70,normal,Activity AB,5,
70,normal,Activity B,6,
71,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 1}}",Activity A,1,
71,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 1}}",Activity H,2,
71,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 1}}",Activity D,3,
71,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 1}}",Activity C,4,
71,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 1}}",Activity I,5,
71,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 1}}",Activity K,6,
71,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 1}}",Activity J,7,
71,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 1}}",Activity B,8,
72,normal,Activity A,1,
72,normal,Activity C,2,
72,normal,Activity E,3,
72,normal,Activity D,4,
72,normal,Activity I,5,
72,normal,Activity L,6,
72,normal,Activity J,7,
72,normal,Activity B,8,
73,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity AA', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AE', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity A,1,
73,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity AA', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AE', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity Z,2,
73,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity AA', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AE', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity AA,3,
73,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity AA', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AE', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity AE,4,
73,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity AA', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AE', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity AB,5,
