caseid,label,name,order,timestamp
10,normal,Activity A,1,
10,normal,Activity B,2,
10,normal,Activity C,3,
10,normal,Activity D,4,
10,normal,Activity E,5,
10,normal,Activity K,6,
10,normal,Activity O,7,
10,normal,Activity P,8,
10,normal,Activity L,9,
10,normal,Activity F,10,
11,normal,Activity A,1,
11,normal,Activity B,2,
11,normal,Activity C,3,
11,normal,Activity D,4,
11,normal,Activity E,5,
11,normal,Activity G,6,
11,normal,Activity H,7,
11,normal,Activity I,8,
11,normal,Activity J,9,
11,normal,Activity F,10,
12,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity H', 'timestamp': None}, {'attributes': {}, 'name': 'Activity I', 'timestamp': None}], 'start': 6}}",Activity A,1,
12,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity H', 'timestamp': None}, {'attributes': {}, 'name': 'Activity I', 'timestamp': None}], 'start': 6}}",Activity B,2,
12,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity H', 'timestamp': None}, {'attributes': {}, 'name': 'Activity I', 'timestamp': None}], 'start': 6}}",Activity C,3,
12,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity H', 'timestamp': None}, {'attributes': {}, 'name': 'Activity I', 'timestamp': None}], 'start': 6}}",Activity D,4,
12,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity H', 'timestamp': None}, {'attributes': {}, 'name': 'Activity I', 'timestamp': None}], 'start': 6}}",Activity E,5,
12,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity H', 'timestamp': None}, {'attributes': {}, 'name': 'Activity I', 'timestamp': None}], 'start': 6}}",Activity G,6,
12,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity H', 'timestamp': None}, {'attributes': {}, 'name': 'Activity I', 'timestamp': None}], 'start': 6}}",Activity J,7,
12,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity H', 'timestamp': None}, {'attributes': {}, 'name': 'Activity I', 'timestamp': None}], 'start': 6}}",Activity F,8,
13,normal,Activity A,1,
13,normal,Activity B,2,
13,normal,Activity C,3,
13,normal,Activity D,4,
13,normal,Activity E,5,
13,normal,Activity G,6,
13,normal,Activity H,7,
13,normal,Activity I,8,
13,normal,Activity J,9,
13,normal,Activity F,10,
14,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity C,1,
14,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity D,2,
14,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity E,3,
14,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity G,4,
14,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity H,5,
14,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity I,6,
14,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity J,7,
14,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity F,8,
15,normal,Activity A,1,
15,normal,Activity B,2,
15,normal,Activity C,3,
15,normal,Activity D,4,
15,normal,Activity E,5,
15,normal,Activity K,6,
15,normal,Activity R,7,
15,normal,Activity S,8,
15,normal,Activity L,9,
15,normal,Activity F,10,
16,normal,Activity A,1,
16,normal,Activity B,2,
16,normal,Activity C,3,
16,normal,Activity D,4,
16,normal,Activity E,5,
16,normal,Activity G,6,
16,normal,Activity H,7,
16,normal,Activity I,8,
16,normal,Activity J,9,
16,normal,Activity F,10,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity C,1,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity D,2,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity E,3,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity K,4,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity O,5,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity P,6,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity L,7,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'start': 0}}",Activity F,8,
18,normal,Activity A,1,
18,normal,Activity B,2,
18,normal,Activity C,3,
18,normal,Activity D,4,
18,normal,Activity E,5,
18,normal,Activity T,6,
18,normal,Activity F,7,
19,normal,Activity A,1,
19,normal,Activity B,2,
19,normal,Activity C,3,
19,normal,Activity D,4,
19,normal,Activity E,5,
19,normal,Activity G,6,
19,normal,Activity H,7,
19,normal,Activity I,8,
19,normal,Activity J,9,
19,normal,Activity F,10,
20,normal,Activity A,1,
20,normal,Activity B,2,
20,normal,Activity C,3,
20,normal,Activity D,4,
20,normal,Activity E,5,
20,normal,Activity T,6,
20,normal,Activity F,7,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity A,1,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity B,2,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity C,3,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity D,4,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity E,5,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity K,6,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity M,7,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity N,8,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity K,9,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity M,10,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity N,11,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity L,12,
21,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity K', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 3, 'start': 8}}",Activity F,13,
22,normal,Activity A,1,
22,normal,Activity B,2,
22,normal,Activity C,3,
22,normal,Activity D,4,
22,normal,Activity E,5,
22,normal,Activity G,6,
22,normal,Activity H,7,
22,normal,Activity I,8,
22,normal,Activity J,9,
22,normal,Activity F,10,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity K,1,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity A,2,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity B,3,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity C,4,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity D,5,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity E,6,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity M,7,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity N,8,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity L,9,
23,"{'anomaly': 'Early', 'attr': {'shift_from': 6, 'shift_to': 0, 'size': 1}}",Activity F,10,
24,normal,Activity A,1,
24,normal,Activity B,2,
24,normal,Activity C,3,
24,normal,Activity D,4,
24,normal,Activity E,5,
24,normal,Activity G,6,
24,normal,Activity H,7,
24,normal,Activity I,8,
24,normal,Activity J,9,
24,normal,Activity F,10,
25,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 4, 'size': 1}}",Activity A,1,
25,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 4, 'size': 1}}",Activity B,2,
25,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 4, 'size': 1}}",Activity C,3,
25,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 4, 'size': 1}}",Activity E,4,
25,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 4, 'size': 1}}",Activity D,5,
25,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 4, 'size': 1}}",Activity T,6,
25,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 4, 'size': 1}}",Activity F,7,
26,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity A,1,
26,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity B,2,
26,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity C,3,
26,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Random activity 2,4,
26,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity D,5,
26,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity E,6,
26,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity T,7,
26,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity F,8,
27,normal,Activity A,1,
27,normal,Activity B,2,
27,normal,Activity C,3,
27,normal,Activity D,4,
27,normal,Activity E,5,
27,normal,Activity K,6,
27,normal,Activity R,7,
27,normal,Activity S,8,
27,normal,Activity L,9,
27,normal,Activity F,10,
28,normal,Activity A,1,
28,normal,Activity B,2,
28,normal,Activity C,3,
28,normal,Activity D,4,
28,normal,Activity E,5,
28,normal,Activity K,6,
28,normal,Activity O,7,
28,normal,Activity P,8,
28,normal,Activity L,9,
28,normal,Activity F,10,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity A,1,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity B,2,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Random activity 4,3,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity C,4,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity D,5,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Random activity 8,6,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity E,7,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity G,8,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity H,9,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity I,10,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity J,11,
29,"{'anomaly': 'Insert', 'attr': {'indices': [2, 5]}}",Activity F,12,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity A,1,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity B,2,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity C,3,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity D,4,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity J,5,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity E,6,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity G,7,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity H,8,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity I,9,
30,"{'anomaly': 'Early', 'attr': {'shift_from': 9, 'shift_to': 4, 'size': 1}}",Activity F,10,
31,normal,Activity A,1,
31,normal,Activity B,2,
31,normal,Activity C,3,
31,normal,Activity D,4,
31,normal,Activity E,5,
31,normal,Activity K,6,
31,normal,Activity M,7,
31,normal,Activity N,8,
31,normal,Activity L,9,
31,normal,Activity F,10,
32,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 2}}",Activity A,1,
32,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 2}}",Activity B,2,
32,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 2}}",Activity E,3,
32,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 2}}",Activity K,4,
32,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 2}}",Activity R,5,
32,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 2}}",Activity S,6,
32,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 2}}",Activity L,7,
32,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 2}}",Activity F,8,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity A,1,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity B,2,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity C,3,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity D,4,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Random activity 13,5,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity E,6,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Random activity 19,7,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity G,8,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity H,9,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity I,10,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity J,11,
33,"{'anomaly': 'Insert', 'attr': {'indices': [4, 6]}}",Activity F,12,
34,normal,Activity A,1,
34,normal,Activity B,2,
34,normal,Activity C,3,
34,normal,Activity D,4,
34,normal,Activity E,5,
34,normal,Activity K,6,
34,normal,Activity R,7,
34,normal,Activity S,8,
34,normal,Activity L,9,
34,normal,Activity F,10,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity A,1,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity D,2,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity B,3,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity C,4,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity E,5,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity K,6,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity M,7,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity N,8,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity L,9,
35,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 1}}",Activity F,10,
36,normal,Activity A,1,
36,normal,Activity B,2,
36,normal,Activity C,3,
36,normal,Activity D,4,
36,normal,Activity E,5,
36,normal,Activity G,6,
36,normal,Activity H,7,
36,normal,Activity I,8,
36,normal,Activity J,9,
36,normal,Activity F,10,
37,normal,Activity A,1,
37,normal,Activity B,2,
37,normal,Activity C,3,
37,normal,Activity D,4,
37,normal,Activity E,5,
37,normal,Activity T,6,
37,normal,Activity F,7,
38,normal,Activity A,1,
38,normal,Activity B,2,
38,normal,Activity C,3,
38,normal,Activity D,4,
38,normal,Activity E,5,
38,normal,Activity G,6,
38,normal,Activity H,7,
38,normal,Activity I,8,
38,normal,Activity J,9,
38,normal,Activity F,10,
39,normal,Activity A,1,
39,normal,Activity B,2,
39,normal,Activity C,3,
39,normal,Activity D,4,
39,normal,Activity E,5,
39,normal,Activity K,6,
39,normal,Activity R,7,
39,normal,Activity S,8,
39,normal,Activity L,9,
39,normal,Activity F,10,
40,normal,Activity A,1,
40,normal,Activity B,2,
40,normal,Activity C,3,
40,normal,Activity D,4,
40,normal,Activity E,5,
40,normal,Activity T,6,
40,normal,Activity F,7,
41,normal,Activity A,1,
41,normal,Activity B,2,
41,normal,Activity C,3,
41,normal,Activity D,4,
41,normal,Activity E,5,
41,normal,Activity G,6,
41,normal,Activity H,7,
41,normal,Activity I,8,
41,normal,Activity J,9,
41,normal,Activity F,10,
42,normal,Activity A,1,
42,normal,Activity B,2,
42,normal,Activity C,3,
42,normal,Activity D,4,
42,normal,Activity E,5,
42,normal,Activity K,6,
42,normal,Activity R,7,
42,normal,Activity S,8,
42,normal,Activity L,9,
42,normal,Activity F,10,
43,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity A,1,
43,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity B,2,
43,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity C,3,
43,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity E,4,
43,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity T,5,
43,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity F,6,
44,normal,Activity A,1,
44,normal,Activity B,2,
44,normal,Activity C,3,
44,normal,Activity D,4,
44,normal,Activity E,5,
44,normal,Activity G,6,
44,normal,Activity H,7,
44,normal,Activity I,8,
44,normal,Activity J,9,
44,normal,Activity F,10,
45,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity B,1,
45,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity A,2,
45,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity C,3,
45,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity D,4,
45,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity E,5,
45,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity T,6,
45,"{'anomaly': 'Early', 'attr': {'shift_from': 2, 'shift_to': 0, 'size': 1}}",Activity F,7,
46,normal,Activity A,1,
46,normal,Activity B,2,
46,normal,Activity C,3,
46,normal,Activity D,4,
46,normal,Activity E,5,
46,normal,Activity K,6,
46,normal,Activity R,7,
46,normal,Activity S,8,
46,normal,Activity L,9,
46,normal,Activity F,10,
47,normal,Activity A,1,
47,normal,Activity B,2,
47,normal,Activity C,3,
47,normal,Activity D,4,
47,normal,Activity E,5,
47,normal,Activity G,6,
47,normal,Activity H,7,
