caseid,label,name,order,timestamp
19,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity AE', 'timestamp': None}, {'attributes': {}, 'name': 'Activity AF', 'timestamp': None}], 'start': 2}}",Activity B,4,
20,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}], 'start': 1}}",Activity A,1,
20,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}], 'start': 1}}",Activity D,2,
20,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity M', 'timestamp': None}], 'start': 1}}",Activity B,3,
21,normal,Activity A,1,
21,normal,Activity C,2,
21,normal,Activity E,3,
21,normal,Activity H,4,
21,normal,Activity F,5,
21,normal,Activity D,6,
21,normal,Activity B,7,
22,normal,Activity A,1,
22,normal,Activity N,2,
22,normal,Activity R,3,
22,normal,Activity U,4,
22,normal,Activity S,5,
22,normal,Activity O,6,
22,normal,Activity B,7,
23,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity A,1,
23,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity N,2,
23,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity AE,3,
23,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Random activity 24,4,
23,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity AF,5,
23,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity O,6,
23,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity B,7,
24,normal,Activity A,1,
24,normal,Activity N,2,
24,normal,Activity AE,3,
24,normal,Activity AF,4,
24,normal,Activity O,5,
24,normal,Activity B,6,
25,normal,Activity A,1,
25,normal,Activity N,2,
25,normal,Activity R,3,
25,normal,Activity T,4,
25,normal,Activity S,5,
25,normal,Activity O,6,
25,normal,Activity B,7,
26,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity A,1,
26,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Random activity 4,2,
26,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity N,3,
26,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity AE,4,
26,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity AF,5,
26,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Random activity 13,6,
26,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity O,7,
26,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity B,8,
27,normal,Activity A,1,
27,normal,Activity C,2,
27,normal,Activity L,3,
27,normal,Activity D,4,
27,normal,Activity B,5,
28,normal,Activity A,1,
28,normal,Activity C,2,
28,normal,Activity L,3,
28,normal,Activity D,4,
28,normal,Activity B,5,
29,normal,Activity A,1,
29,normal,Activity C,2,
29,normal,Activity L,3,
29,normal,Activity D,4,
29,normal,Activity B,5,
30,normal,Activity A,1,
30,normal,Activity C,2,
30,normal,Activity E,3,
30,normal,Activity H,4,
30,normal,Activity F,5,
30,normal,Activity D,6,
30,normal,Activity B,7,
31,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity A,1,
31,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity N,2,
31,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity AE,3,
31,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Random activity 4,4,
31,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity AF,5,
31,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity O,6,
31,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity B,7,
32,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity A,1,
32,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity L,2,
32,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity D,3,
32,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity C,4,
32,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity B,5,
33,normal,Activity A,1,
33,normal,Activity N,2,
33,normal,Activity P,3,
33,normal,Activity Q,4,
33,normal,Activity O,5,
33,normal,Activity B,6,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'start': 2}}",Activity A,1,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'start': 2}}",Activity C,2,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'start': 2}}",Activity D,3,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'start': 2}}",Activity B,4,
35,normal,Activity A,1,
35,normal,Activity N,2,
35,normal,Activity P,3,
35,normal,Activity Q,4,
35,normal,Activity O,5,
35,normal,Activity B,6,
36,normal,Activity A,1,
36,normal,Activity C,2,
36,normal,Activity L,3,
36,normal,Activity D,4,
36,normal,Activity B,5,
37,normal,Activity A,1,
37,normal,Activity C,2,
37,normal,Activity M,3,
37,normal,Activity D,4,
37,normal,Activity B,5,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity A,1,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity N,2,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity R,3,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity A,4,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity N,5,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity R,6,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity U,7,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity S,8,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity O,9,
38,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity R', 'timestamp': None}], 'size': 3, 'start': 3}}",Activity B,10,
39,normal,Activity A,1,
39,normal,Activity C,2,
39,normal,Activity L,3,
39,normal,Activity D,4,
39,normal,Activity B,5,
40,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity M,1,
40,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity D,2,
40,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity A,3,
40,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity C,4,
40,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity B,5,
41,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 3}}",Activity A,1,
41,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 3}}",Activity N,2,
41,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 3}}",Activity R,3,
41,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 3}}",Activity S,4,
41,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 3}}",Activity O,5,
41,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity T', 'timestamp': None}], 'start': 3}}",Activity B,6,
42,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity A,1,
42,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity C,2,
42,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity L,3,
42,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity D,4,
42,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity A,5,
42,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity C,6,
42,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity L,7,
42,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity B,8,
43,normal,Activity A,1,
43,normal,Activity C,2,
43,normal,Activity K,3,
43,normal,Activity D,4,
43,normal,Activity B,5,
44,normal,Activity A,1,
44,normal,Activity C,2,
44,normal,Activity K,3,
44,normal,Activity D,4,
44,normal,Activity B,5,
45,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 2}}",Activity A,1,
45,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 2}}",Activity AF,2,
45,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 2}}",Activity O,3,
45,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 2}}",Activity N,4,
45,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 2}}",Activity AE,5,
45,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 3, 'size': 2}}",Activity B,6,
46,normal,Activity A,1,
46,normal,Activity C,2,
46,normal,Activity M,3,
46,normal,Activity D,4,
46,normal,Activity B,5,
47,normal,Activity A,1,
47,normal,Activity C,2,
47,normal,Activity K,3,
47,normal,Activity D,4,
47,normal,Activity B,5,
48,normal,Activity A,1,
48,normal,Activity N,2,
48,normal,Activity P,3,
48,normal,Activity Q,4,
48,normal,Activity O,5,
48,normal,Activity B,6,
49,normal,Activity A,1,
49,normal,Activity N,2,
49,normal,Activity R,3,
49,normal,Activity T,4,
49,normal,Activity S,5,
49,normal,Activity O,6,
49,normal,Activity B,7,
50,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity A,1,
50,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity C,2,
50,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity L,3,
50,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity B,4,
51,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity A,1,
51,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity N,2,
51,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity P,3,
51,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity Q,4,
51,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity O,5,
51,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity A,6,
51,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity N,7,
51,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity B,8,
52,normal,Activity A,1,
52,normal,Activity C,2,
52,normal,Activity L,3,
52,normal,Activity D,4,
52,normal,Activity B,5,
53,normal,Activity A,1,
53,normal,Activity C,2,
53,normal,Activity M,3,
53,normal,Activity D,4,
53,normal,Activity B,5,
54,normal,Activity A,1,
54,normal,Activity C,2,
54,normal,Activity K,3,
54,normal,Activity D,4,
54,normal,Activity B,5,
55,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity A,1,
55,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity C,2,
55,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity L,3,
55,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity D,4,
55,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity A,5,
55,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity C,6,
55,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity L,7,
