caseid,label,name,order,timestamp
23,normal,Activity AA,4,
23,normal,Activity Z,5,
23,normal,Activity O,6,
23,normal,Activity B,7,
24,normal,Activity A,1,
24,normal,Activity C,2,
24,normal,Activity E,3,
24,normal,Activity I,4,
24,normal,Activity F,5,
24,normal,Activity D,6,
24,normal,Activity B,7,
25,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity E,1,
25,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity I,2,
25,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity A,3,
25,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity C,4,
25,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity F,5,
25,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity D,6,
25,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity B,7,
26,"{'anomaly': 'Insert', 'attr': {'indices': [5]}}",Activity A,1,
26,"{'anomaly': 'Insert', 'attr': {'indices': [5]}}",Activity C,2,
26,"{'anomaly': 'Insert', 'attr': {'indices': [5]}}",Activity E,3,
26,"{'anomaly': 'Insert', 'attr': {'indices': [5]}}",Activity I,4,
26,"{'anomaly': 'Insert', 'attr': {'indices': [5]}}",Activity F,5,
26,"{'anomaly': 'Insert', 'attr': {'indices': [5]}}",Random activity 13,6,
26,"{'anomaly': 'Insert', 'attr': {'indices': [5]}}",Activity D,7,
26,"{'anomaly': 'Insert', 'attr': {'indices': [5]}}",Activity B,8,
27,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity D,1,
27,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity A,2,
27,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity C,3,
27,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity L,4,
27,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity B,5,
28,normal,Activity A,1,
28,normal,Activity N,2,
28,normal,Activity AG,3,
28,normal,Activity AH,4,
28,normal,Activity O,5,
28,normal,Activity B,6,
29,normal,Activity A,1,
29,normal,Activity C,2,
29,normal,Activity E,3,
29,normal,Activity H,4,
29,normal,Activity F,5,
29,normal,Activity D,6,
29,normal,Activity B,7,
30,normal,Activity A,1,
30,normal,Activity C,2,
30,normal,Activity E,3,
30,normal,Activity J,4,
30,normal,Activity F,5,
30,normal,Activity D,6,
30,normal,Activity B,7,
31,normal,Activity A,1,
31,normal,Activity N,2,
31,normal,Activity AG,3,
31,normal,Activity AH,4,
31,normal,Activity O,5,
31,normal,Activity B,6,
32,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity P', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity A,1,
32,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity P', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity N,2,
32,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity P', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity P,3,
32,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity P', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity Q,4,
32,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity P', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity A,5,
32,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity P', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity N,6,
32,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity P', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity P,7,
32,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity P', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity O,8,
32,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity N', 'timestamp': None}, {'attributes': {}, 'name': 'Activity P', 'timestamp': None}], 'size': 3, 'start': 4}}",Activity B,9,
33,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity A,1,
33,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity C,2,
33,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity L,3,
33,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity D,4,
33,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity B,5,
33,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity D,6,
33,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity B', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity B,7,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity A,1,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity C,2,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity L,3,
34,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 3}}",Activity B,4,
35,normal,Activity A,1,
35,normal,Activity N,2,
35,normal,Activity AE,3,
35,normal,Activity AF,4,
35,normal,Activity O,5,
35,normal,Activity B,6,
36,normal,Activity A,1,
36,normal,Activity N,2,
36,normal,Activity AE,3,
36,normal,Activity AF,4,
36,normal,Activity O,5,
36,normal,Activity B,6,
37,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity A,1,
37,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity AG,2,
37,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity AH,3,
37,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity N,4,
37,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity O,5,
37,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity B,6,
38,normal,Activity A,1,
38,normal,Activity C,2,
38,normal,Activity L,3,
38,normal,Activity D,4,
38,normal,Activity B,5,
39,normal,Activity A,1,
39,normal,Activity C,2,
39,normal,Activity L,3,
39,normal,Activity D,4,
39,normal,Activity B,5,
40,normal,Activity A,1,
40,normal,Activity N,2,
40,normal,Activity AE,3,
40,normal,Activity AF,4,
40,normal,Activity O,5,
40,normal,Activity B,6,
41,normal,Activity A,1,
41,normal,Activity C,2,
41,normal,Activity L,3,
41,normal,Activity D,4,
41,normal,Activity B,5,
42,normal,Activity A,1,
42,normal,Activity C,2,
42,normal,Activity E,3,
42,normal,Activity J,4,
42,normal,Activity F,5,
42,normal,Activity D,6,
42,normal,Activity B,7,
43,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Activity A,1,
43,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Random activity 1,2,
43,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Activity C,3,
43,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Random activity 22,4,
43,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Activity E,5,
43,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Activity J,6,
43,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Activity F,7,
43,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Activity D,8,
43,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Activity B,9,
44,normal,Activity A,1,
44,normal,Activity C,2,
44,normal,Activity E,3,
44,normal,Activity I,4,
44,normal,Activity F,5,
44,normal,Activity D,6,
44,normal,Activity B,7,
45,normal,Activity A,1,
45,normal,Activity N,2,
45,normal,Activity AG,3,
45,normal,Activity AH,4,
45,normal,Activity O,5,
45,normal,Activity B,6,
46,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity L,1,
46,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity D,2,
46,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity A,3,
46,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity C,4,
46,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Activity B,5,
47,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity A,1,
47,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity N,2,
47,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Random activity 13,3,
47,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity AG,4,
47,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity AH,5,
47,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity O,6,
47,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity B,7,
48,normal,Activity A,1,
48,normal,Activity C,2,
48,normal,Activity L,3,
48,normal,Activity D,4,
48,normal,Activity B,5,
49,normal,Activity A,1,
49,normal,Activity C,2,
49,normal,Activity L,3,
49,normal,Activity D,4,
49,normal,Activity B,5,
50,normal,Activity A,1,
50,normal,Activity N,2,
50,normal,Activity AE,3,
50,normal,Activity AF,4,
50,normal,Activity O,5,
50,normal,Activity B,6,
51,normal,Activity A,1,
51,normal,Activity N,2,
51,normal,Activity AG,3,
51,normal,Activity AH,4,
51,normal,Activity O,5,
51,normal,Activity B,6,
52,normal,Activity A,1,
52,normal,Activity C,2,
52,normal,Activity E,3,
52,normal,Activity J,4,
52,normal,Activity F,5,
52,normal,Activity D,6,
52,normal,Activity B,7,
53,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 2, 'size': 2}}",Activity A,1,
53,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 2, 'size': 2}}",Activity D,2,
53,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 2, 'size': 2}}",Activity C,3,
53,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 2, 'size': 2}}",Activity L,4,
53,"{'anomaly': 'Late', 'attr': {'shift_from': 1, 'shift_to': 2, 'size': 2}}",Activity B,5,
54,normal,Activity A,1,
54,normal,Activity N,2,
54,normal,Activity Y,3,
54,normal,Activity AD,4,
54,normal,Activity Z,5,
54,normal,Activity O,6,
54,normal,Activity B,7,
55,normal,Activity A,1,
55,normal,Activity C,2,
55,normal,Activity K,3,
55,normal,Activity D,4,
55,normal,Activity B,5,
56,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity A,1,
56,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity C,2,
56,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity E,3,
56,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity J,4,
56,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Random activity 8,5,
56,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity F,6,
56,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity D,7,
56,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity B,8,
57,normal,Activity A,1,
57,normal,Activity C,2,
57,normal,Activity E,3,
57,normal,Activity I,4,
57,normal,Activity F,5,
57,normal,Activity D,6,
57,normal,Activity B,7,
58,normal,Activity A,1,
58,normal,Activity C,2,
58,normal,Activity E,3,
58,normal,Activity I,4,
58,normal,Activity F,5,
58,normal,Activity D,6,
58,normal,Activity B,7,
59,normal,Activity A,1,
59,normal,Activity N,2,
59,normal,Activity AG,3,
59,normal,Activity AH,4,
59,normal,Activity O,5,
59,normal,Activity B,6,
60,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity A,1,
60,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity C,2,
60,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Random activity 7,3,
60,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity L,4,
60,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity D,5,
60,"{'anomaly': 'Insert', 'attr': {'indices': [2]}}",Activity B,6,
61,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity A,1,
61,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity N,2,
61,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity P,3,
61,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Random activity 28,4,
61,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity Q,5,
61,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity O,6,
61,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity B,7,
62,normal,Activity A,1,
62,normal,Activity N,2,
62,normal,Activity Y,3,
62,normal,Activity AD,4,
62,normal,Activity Z,5,
62,normal,Activity O,6,
62,normal,Activity B,7,
63,normal,Activity A,1,
63,normal,Activity N,2,
63,normal,Activity AE,3,
63,normal,Activity AF,4,
63,normal,Activity O,5,
63,normal,Activity B,6,
64,normal,Activity A,1,
64,normal,Activity N,2,
64,normal,Activity AG,3,
64,normal,Activity AH,4,
64,normal,Activity O,5,
64,normal,Activity B,6,
65,normal,Activity A,1,
65,normal,Activity C,2,
65,normal,Activity L,3,
65,normal,Activity D,4,
65,normal,Activity B,5,
66,normal,Activity A,1,
66,normal,Activity C,2,
66,normal,Activity E,3,
66,normal,Activity J,4,
66,normal,Activity F,5,
66,normal,Activity D,6,
66,normal,Activity B,7,
67,normal,Activity A,1,
67,normal,Activity N,2,
67,normal,Activity AE,3,
67,normal,Activity AF,4,
67,normal,Activity O,5,
67,normal,Activity B,6,
68,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Activity L,1,
68,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Activity D,2,
68,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Activity A,3,
68,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Activity C,4,
68,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Activity B,5,
69,normal,Activity A,1,
69,normal,Activity C,2,
69,normal,Activity E,3,
69,normal,Activity J,4,
69,normal,Activity F,5,
69,normal,Activity D,6,
69,normal,Activity B,7,
70,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity A,1,
70,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity C,2,
70,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity E,3,
70,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity I,4,
70,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Random activity 17,5,
70,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity F,6,
70,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity D,7,
70,"{'anomaly': 'Insert', 'attr': {'indices': [4]}}",Activity B,8,
71,normal,Activity A,1,
71,normal,Activity C,2,
71,normal,Activity L,3,
71,normal,Activity D,4,
71,normal,Activity B,5,
72,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity A,1,
72,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity C,2,
72,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity L,3,
72,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity D,4,
72,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity B,5,
72,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity A,6,
72,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity L', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity C,7,
