caseid,label,name,order,timestamp
20,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity G', 'timestamp': None}, {'attributes': {}, 'name': 'Activity F', 'timestamp': None}], 'size': 2, 'start': 8}}",Activity L,11,
20,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity G', 'timestamp': None}, {'attributes': {}, 'name': 'Activity F', 'timestamp': None}], 'size': 2, 'start': 8}}",Activity J,12,
20,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity G', 'timestamp': None}, {'attributes': {}, 'name': 'Activity F', 'timestamp': None}], 'size': 2, 'start': 8}}",Activity B,13,
21,normal,Activity A,1,
21,normal,Activity Q,2,
21,normal,Activity R,3,
21,normal,Activity S,4,
21,normal,Activity T,5,
21,normal,Activity U,6,
21,normal,Activity V,7,
21,normal,Activity X,8,
21,normal,Activity W,9,
21,normal,Activity B,10,
22,normal,Activity A,1,
22,normal,Activity AB,2,
22,normal,Activity AF,3,
22,normal,Activity AC,4,
22,normal,Activity AG,5,
22,normal,Activity AI,6,
22,normal,Activity AH,7,
22,normal,Activity AL,8,
22,normal,Activity AN,9,
22,normal,Activity AM,10,
22,normal,Activity AP,11,
22,normal,Activity B,12,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity A,1,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AB,2,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Random activity 6,3,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AE,4,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AC,5,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AG,6,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Random activity 15,7,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AI,8,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AH,9,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AL,10,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AN,11,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AM,12,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity AP,13,
23,"{'anomaly': 'Insert', 'attr': {'indices': [2, 6]}}",Activity B,14,
24,normal,Activity A,1,
24,normal,Activity C,2,
24,normal,Activity D,3,
24,normal,Activity E,4,
24,normal,Activity H,5,
24,normal,Activity F,6,
24,normal,Activity I,7,
24,normal,Activity O,8,
24,normal,Activity P,9,
24,normal,Activity J,10,
24,normal,Activity B,11,
25,normal,Activity A,1,
25,normal,Activity C,2,
25,normal,Activity D,3,
25,normal,Activity E,4,
25,normal,Activity G,5,
25,normal,Activity F,6,
25,normal,Activity I,7,
25,normal,Activity O,8,
25,normal,Activity P,9,
25,normal,Activity J,10,
25,normal,Activity B,11,
26,normal,Activity A,1,
26,normal,Activity C,2,
26,normal,Activity D,3,
26,normal,Activity E,4,
26,normal,Activity H,5,
26,normal,Activity F,6,
26,normal,Activity I,7,
26,normal,Activity O,8,
26,normal,Activity P,9,
26,normal,Activity J,10,
26,normal,Activity B,11,
27,normal,Activity A,1,
27,normal,Activity Q,2,
27,normal,Activity R,3,
27,normal,Activity S,4,
27,normal,Activity T,5,
27,normal,Activity U,6,
27,normal,Activity V,7,
27,normal,Activity Z,8,
27,normal,Activity W,9,
27,normal,Activity B,10,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity A,1,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity C,2,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity D,3,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Random activity 6,4,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity E,5,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity G,6,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity F,7,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity I,8,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity O,9,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity P,10,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity J,11,
28,"{'anomaly': 'Insert', 'attr': {'indices': [3]}}",Activity B,12,
29,normal,Activity A,1,
29,normal,Activity AB,2,
29,normal,Activity AE,3,
29,normal,Activity AC,4,
29,normal,Activity AG,5,
29,normal,Activity AI,6,
29,normal,Activity AH,7,
29,normal,Activity AL,8,
29,normal,Activity AO,9,
29,normal,Activity AM,10,
29,normal,Activity AP,11,
29,normal,Activity B,12,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Random activity 23,1,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity A,2,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AB,3,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AD,4,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AC,5,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AG,6,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AI,7,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Random activity 14,8,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AH,9,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AL,10,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AN,11,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AM,12,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity AP,13,
30,"{'anomaly': 'Insert', 'attr': {'indices': [0, 7]}}",Activity B,14,
31,normal,Activity A,1,
31,normal,Activity C,2,
31,normal,Activity D,3,
31,normal,Activity E,4,
31,normal,Activity H,5,
31,normal,Activity F,6,
31,normal,Activity I,7,
31,normal,Activity K,8,
31,normal,Activity L,9,
31,normal,Activity J,10,
31,normal,Activity B,11,
32,normal,Activity A,1,
32,normal,Activity C,2,
32,normal,Activity D,3,
32,normal,Activity E,4,
32,normal,Activity G,5,
32,normal,Activity F,6,
32,normal,Activity I,7,
32,normal,Activity O,8,
32,normal,Activity P,9,
32,normal,Activity J,10,
32,normal,Activity B,11,
33,normal,Activity A,1,
33,normal,Activity C,2,
33,normal,Activity D,3,
33,normal,Activity E,4,
33,normal,Activity G,5,
33,normal,Activity F,6,
33,normal,Activity I,7,
33,normal,Activity O,8,
33,normal,Activity P,9,
33,normal,Activity J,10,
33,normal,Activity B,11,
34,normal,Activity A,1,
34,normal,Activity C,2,
34,normal,Activity D,3,
34,normal,Activity E,4,
34,normal,Activity G,5,
34,normal,Activity F,6,
34,normal,Activity I,7,
34,normal,Activity O,8,
34,normal,Activity P,9,
34,normal,Activity J,10,
34,normal,Activity B,11,
35,normal,Activity A,1,
35,normal,Activity C,2,
35,normal,Activity D,3,
35,normal,Activity E,4,
35,normal,Activity H,5,
35,normal,Activity F,6,
35,normal,Activity I,7,
35,normal,Activity O,8,
35,normal,Activity P,9,
35,normal,Activity J,10,
35,normal,Activity B,11,
36,normal,Activity A,1,
36,normal,Activity C,2,
36,normal,Activity D,3,
36,normal,Activity E,4,
36,normal,Activity G,5,
36,normal,Activity F,6,
36,normal,Activity I,7,
36,normal,Activity O,8,
36,normal,Activity P,9,
36,normal,Activity J,10,
36,normal,Activity B,11,
37,normal,Activity A,1,
37,normal,Activity C,2,
37,normal,Activity D,3,
37,normal,Activity E,4,
37,normal,Activity G,5,
37,normal,Activity F,6,
37,normal,Activity I,7,
37,normal,Activity O,8,
37,normal,Activity P,9,
37,normal,Activity J,10,
37,normal,Activity B,11,
38,normal,Activity A,1,
38,normal,Activity C,2,
38,normal,Activity D,3,
38,normal,Activity E,4,
38,normal,Activity H,5,
38,normal,Activity F,6,
38,normal,Activity I,7,
38,normal,Activity O,8,
38,normal,Activity P,9,
38,normal,Activity J,10,
38,normal,Activity B,11,
39,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity G', 'timestamp': None}], 'start': 3}}",Activity A,1,
39,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity G', 'timestamp': None}], 'start': 3}}",Activity C,2,
39,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity G', 'timestamp': None}], 'start': 3}}",Activity D,3,
39,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity G', 'timestamp': None}], 'start': 3}}",Activity F,4,
39,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity G', 'timestamp': None}], 'start': 3}}",Activity I,5,
39,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity G', 'timestamp': None}], 'start': 3}}",Activity O,6,
39,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity G', 'timestamp': None}], 'start': 3}}",Activity P,7,
39,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity G', 'timestamp': None}], 'start': 3}}",Activity J,8,
39,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity G', 'timestamp': None}], 'start': 3}}",Activity B,9,
40,normal,Activity A,1,
40,normal,Activity C,2,
40,normal,Activity D,3,
40,normal,Activity E,4,
40,normal,Activity G,5,
40,normal,Activity F,6,
40,normal,Activity I,7,
40,normal,Activity O,8,
40,normal,Activity P,9,
40,normal,Activity J,10,
40,normal,Activity B,11,
41,normal,Activity A,1,
41,normal,Activity C,2,
41,normal,Activity D,3,
41,normal,Activity E,4,
41,normal,Activity G,5,
41,normal,Activity F,6,
41,normal,Activity I,7,
41,normal,Activity O,8,
41,normal,Activity P,9,
41,normal,Activity J,10,
41,normal,Activity B,11,
42,normal,Activity A,1,
42,normal,Activity C,2,
42,normal,Activity D,3,
42,normal,Activity E,4,
42,normal,Activity G,5,
42,normal,Activity F,6,
42,normal,Activity I,7,
42,normal,Activity K,8,
42,normal,Activity L,9,
42,normal,Activity J,10,
42,normal,Activity B,11,
43,normal,Activity A,1,
43,normal,Activity C,2,
43,normal,Activity D,3,
43,normal,Activity E,4,
43,normal,Activity H,5,
43,normal,Activity F,6,
43,normal,Activity I,7,
43,normal,Activity O,8,
43,normal,Activity P,9,
43,normal,Activity J,10,
43,normal,Activity B,11,
44,normal,Activity A,1,
44,normal,Activity C,2,
44,normal,Activity D,3,
44,normal,Activity E,4,
44,normal,Activity G,5,
44,normal,Activity F,6,
44,normal,Activity I,7,
44,normal,Activity K,8,
44,normal,Activity L,9,
44,normal,Activity J,10,
44,normal,Activity B,11,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity A,1,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity C,2,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity D,3,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity E,4,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Random activity 9,5,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity G,6,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity F,7,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity I,8,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity O,9,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity P,10,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Random activity 7,11,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity J,12,
45,"{'anomaly': 'Insert', 'attr': {'indices': [4, 10]}}",Activity B,13,
46,normal,Activity A,1,
46,normal,Activity C,2,
46,normal,Activity D,3,
46,normal,Activity E,4,
46,normal,Activity G,5,
46,normal,Activity F,6,
46,normal,Activity I,7,
46,normal,Activity O,8,
46,normal,Activity P,9,
46,normal,Activity J,10,
46,normal,Activity B,11,
47,normal,Activity A,1,
47,normal,Activity C,2,
47,normal,Activity D,3,
47,normal,Activity E,4,
47,normal,Activity G,5,
47,normal,Activity F,6,
47,normal,Activity I,7,
47,normal,Activity K,8,
47,normal,Activity L,9,
47,normal,Activity J,10,
47,normal,Activity B,11,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity A,1,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity AB,2,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity AE,3,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity AC,4,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity AG,5,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity AI,6,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity AL,7,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity AN,8,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity AM,9,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity AP,10,
48,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity AH', 'timestamp': None}], 'start': 6}}",Activity B,11,
49,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity H', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity A,1,
49,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity H', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity C,2,
49,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity H', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity D,3,
49,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity H', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity E,4,
49,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity H', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity H,5,
49,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity H', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity D,6,
49,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity D', 'timestamp': None}, {'attributes': {}, 'name': 'Activity E', 'timestamp': None}, {'attributes': {}, 'name': 'Activity H', 'timestamp': None}], 'size': 3, 'start': 5}}",Activity E,7,
